origin_id,origin_title,origin_state,origin_lat,origin_lon,depth,download_timeout,download_slot,download_latency,destination_id,destination_title,destination_state,destination_lat,destination_lon,currency,date,price
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9086344242095947,218,Ровно,UA,50.614968,26.28281400000003,31,1516320000000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.1537995338439941,218,Ровно,UA,50.614968,26.28281400000003,31,1517616000000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.2334420680999756,218,Ровно,UA,50.614968,26.28281400000003,31,1516579200000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.2477812767028809,218,Ровно,UA,50.614968,26.28281400000003,31,1515801600000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.0738911628723145,218,Ровно,UA,50.614968,26.28281400000003,31,1517011200000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9736692905426025,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1517356800000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8997881412506104,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1516924800000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9726572036743164,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1516752000000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.066258430480957,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1516320000000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.96146821975708,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1517184000000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9275596141815186,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1516147200000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.9662230014801025,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1517011200000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.8492004871368408,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1516579200000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8074796199798584,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1515715200000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,2.1075997352600098,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1516406400000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8331072330474854,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1516579200000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8661959171295166,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1515542400000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.844810962677002,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1515801600000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.7974843978881836,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1515974400000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.8021466732025146,113,Харьков,UA,49.99104869417811,36.205552862426885,31,1515801600000,1691.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8228447437286377,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1517616000000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8165197372436523,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1517011200000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.843677282333374,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1516320000000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.0907816886901855,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1517529600000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.064678430557251,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1517356800000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9853277206420898,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1516924800000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9574310779571533,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1515456000000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9078941345214844,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1516147200000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.007633924484253,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1517184000000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.81581711769104,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1516752000000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9251132011413574,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1515542400000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8734018802642822,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1515715200000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8756875991821289,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1515801600000,1531.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9602963924407959,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1516406400000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9571475982666016,929,Хмельницкий,UA,49.431817081529765,27.025160846496647,31,1515974400000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7744581699371338,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1517616000000,1531.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8024852275848389,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1517184000000,1531.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.910938024520874,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1517011200000,1531.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9174411296844482,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1515974400000,1531.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9418087005615234,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1516406400000,1531.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9962363243103027,873,Тчев,PL,54.094297762937295,18.786170482635498,31,1515801600000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.0886917114257812,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1516579200000,1531.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.051774263381958,873,Тчев,PL,54.094297762937295,18.786170482635498,31,1517616000000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9917666912078857,873,Тчев,PL,54.094297762937295,18.786170482635498,31,1517184000000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7644023895263672,873,Тчев,PL,54.094297762937295,18.786170482635498,31,1515974400000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7634382247924805,873,Тчев,PL,54.094297762937295,18.786170482635498,31,1516406400000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8176631927490234,873,Тчев,PL,54.094297762937295,18.786170482635498,31,1517011200000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8539083003997803,873,Тчев,PL,54.094297762937295,18.786170482635498,31,1516579200000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7539689540863037,70,Умань,UA,48.76117,30.21935,31,1515801600000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7278094291687012,70,Умань,UA,48.76117,30.21935,31,1516579200000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7239482402801514,70,Умань,UA,48.76117,30.21935,31,1517616000000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7395448684692383,70,Умань,UA,48.76117,30.21935,31,1517011200000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9779291152954102,70,Умань,UA,48.76117,30.21935,31,1516320000000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9724264144897461,70,Умань,UA,48.76117,30.21935,31,1517529600000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9707789421081543,70,Умань,UA,48.76117,30.21935,31,1517356800000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9341645240783691,70,Умань,UA,48.76117,30.21935,31,1516924800000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.925905704498291,70,Умань,UA,48.76117,30.21935,31,1515456000000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8571031093597412,70,Умань,UA,48.76117,30.21935,31,1516147200000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.029407024383545,70,Умань,UA,48.76117,30.21935,31,1517184000000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7491176128387451,70,Умань,UA,48.76117,30.21935,31,1516752000000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8847358226776123,70,Умань,UA,48.76117,30.21935,31,1515974400000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8521368503570557,70,Умань,UA,48.76117,30.21935,31,1515542400000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7558150291442871,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1515801600000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7727673053741455,70,Умань,UA,48.76117,30.21935,31,1515715200000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8809192180633545,70,Умань,UA,48.76117,30.21935,31,1516406400000,1466.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.813488245010376,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1517184000000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7887895107269287,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1517011200000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.853233814239502,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1517616000000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8051109313964844,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1515974400000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.7861495018005371,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1516579200000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.8153891563415527,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1516406400000,1438.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9009313583374023,218,Ровно,UA,50.614968,26.28281400000003,31,1517356800000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,0.9759120941162109,218,Ровно,UA,50.614968,26.28281400000003,31,1517529600000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.092522382736206,218,Ровно,UA,50.614968,26.28281400000003,31,1515456000000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.1190776824951172,218,Ровно,UA,50.614968,26.28281400000003,31,1516924800000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.0938003063201904,218,Ровно,UA,50.614968,26.28281400000003,31,1516147200000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.0654001235961914,218,Ровно,UA,50.614968,26.28281400000003,31,1516752000000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.2369811534881592,218,Ровно,UA,50.614968,26.28281400000003,31,1517184000000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.0705320835113525,218,Ровно,UA,50.614968,26.28281400000003,31,1515542400000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.4156596660614014,218,Ровно,UA,50.614968,26.28281400000003,31,1515974400000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.2322990894317627,218,Ровно,UA,50.614968,26.28281400000003,31,1516406400000,1347.00
41,Дуйсбург,DE,51.42829245555537,6.771258034918219,3,180.0,booking.ecolines.net,1.0299994945526123,218,Ровно,UA,50.614968,26.28281400000003,31,1515715200000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.9727611541748047,218,Ровно,UA,50.614968,26.28281400000003,31,1516320000000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.9335124492645264,218,Ровно,UA,50.614968,26.28281400000003,31,1517529600000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.3571124076843262,218,Ровно,UA,50.614968,26.28281400000003,31,1517616000000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.3516957759857178,218,Ровно,UA,50.614968,26.28281400000003,31,1517011200000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.003333330154419,218,Ровно,UA,50.614968,26.28281400000003,31,1517356800000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.034529209136963,218,Ровно,UA,50.614968,26.28281400000003,31,1516924800000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0294091701507568,218,Ровно,UA,50.614968,26.28281400000003,31,1515456000000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0207500457763672,218,Ровно,UA,50.614968,26.28281400000003,31,1516147200000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.106215000152588,218,Ровно,UA,50.614968,26.28281400000003,31,1516752000000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.48653244972229,218,Ровно,UA,50.614968,26.28281400000003,31,1517184000000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.1764802932739258,218,Ровно,UA,50.614968,26.28281400000003,31,1515542400000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.4092297554016113,218,Ровно,UA,50.614968,26.28281400000003,31,1515974400000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.096670150756836,218,Ровно,UA,50.614968,26.28281400000003,31,1515715200000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.45701003074646,218,Ровно,UA,50.614968,26.28281400000003,31,1516406400000,1347.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.9567511081695557,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1517616000000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.8591196537017822,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1517529600000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.8344690799713135,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1517356800000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.9109644889831543,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1516924800000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.9641852378845215,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1517184000000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.8563385009765625,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1516752000000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.1006138324737549,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1517011200000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0077300071716309,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1516320000000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0142512321472168,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1516579200000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.13685941696167,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1516406400000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0026869773864746,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1516147200000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0606136322021484,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1515542400000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0875115394592285,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1515715200000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.2397572994232178,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1515974400000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.2386391162872314,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1515801600000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.001544713973999,221,Сувалки,PL,54.10514997033736,22.93770432472229,31,1515456000000,2813.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0253195762634277,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1515801600000,1531.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0445678234100342,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1517616000000,1531.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0241851806640625,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1517184000000,1531.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.9868812561035156,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1515974400000,1531.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.0245327949523926,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1517011200000,1531.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.9854373931884766,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1516406400000,1531.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.01230788230896,713,Щецин,PL,53.41847802908126,14.55112338066101,31,1516579200000,1531.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,2.5612850189208984,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1515801600000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.660348892211914,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1516320000000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.6726047992706299,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1517529600000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.668539047241211,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1516924800000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.717583179473877,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1517356800000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,2.4961979389190674,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1517616000000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,2.4137706756591797,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1517011200000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.2694025039672852,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1516147200000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.186387300491333,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1516752000000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.1033542156219482,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1515715200000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.4856560230255127,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1515542400000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.792273998260498,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1515801600000,1438.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,1.5466053485870361,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1516406400000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.8494138717651367,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1517616000000,1438.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,2.321474313735962,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1517184000000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.746636152267456,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1517184000000,1438.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,2.388928174972534,216,Тарту,EE,58.37823414896435,26.732134222984314,31,1515974400000,4094.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.8358800411224365,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1517011200000,1438.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.8921988010406494,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1515974400000,1438.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.8993992805480957,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1516406400000,1438.00
39,Дортмунд,DE,51.51980895983886,7.45896577835083,3,180.0,booking.ecolines.net,0.7945506572723389,98,Эльблонг,PL,54.15321780691984,19.414247274398804,31,1516579200000,1438.00
